OrderID,OrderDate,Year,Region,Category,SalesAmount,Quantity,Channel,CustomerID
ORD100237,2025-03-06,2025.0,,Electronics,,9.0,Marketplace,CUST1030
ORD100065,2024-03-23,2024.0,north,Fashion,,19.0,,CUST1137
ORD101828,2024-07-27,2024.0,North,electronics ,2007.84,8.0,Online,CUST1118
ORD100188,2026-01-10,2026.0,,Fashion,3615.55,18.0,Online,CUST1038
ORD100721,,2024.0,SOUTH,Grocery,3289.88,6.0,Marketplace,CUST1068
ORD101639,2024-07-05,2024.0,South,Electronics,1915.58,9.0,,CUST1195
ORD100029,2024-08-30,2024.0,West,Electronics,4626.21,14.0,Marketplace,CUST1055
ORD101244,2026-01-16,2026.0,South,,3320.05,9.0,Marketplace,CUST1100
,2026-03-20,2026.0,South,Fashion,,7.0,online,CUST1272
ORD100432,2026-01-17,2026.0,SOUTH,Home & Kitchen,N/A,10.0,,CUST1277
ORD100275,2024-07-23,2024.0,North,Grocery,1576.35,16.0,Retail,CUST1278
ORD101490,2024-01-13,2024.0,SOUTH,Home & Kitchen,392.16,15.0,online,CUST1263
ORD100231,,2025.0,,Electronics,2140.45,3.0,Marketplace,CUST1052
ORD101814,2024-10-25,2024.0,West,Home,1434.33,4.0,online,CUST1142
ORD100859,2025-01-07,2025.0,South,,389.76,10.0,,CUST1075
ORD101789,2025-12-14,2025.0,East,Electronics,4201.71,5.0,online,CUST1245
ORD100518,2024-02-04,2024.0,SOUTH,,2501.66,1.0,online,CUST1067
ORD100482,,2024.0,West,electronics ,2134.03,10.0,Retail,CUST1155
ORD100654,2026-04-27,2026.0,,Home & Kitchen,667.58,7.0,online,
ORD100925,2025-01-05,2025.0,East,Home & Kitchen,1190.23,8.0,,CUST1064
ORD101755,2024-06-02,2024.0,,Home & Kitchen,,11.0,Marketplace,CUST1210
,2026-01-01,2026.0,North,electronics ,4813.47,9.0,Retail,CUST1099
ORD101440,2025-02-07,2025.0,North,electronics ,734.2,1.0,Online,CUST1136
ORD100705,2024-06-24,2024.0,SOUTH,Home & Kitchen,4626.54,5.0,Retail,CUST1162
ORD100529,2024-08-20,2024.0,North,Home,2306.84,6.0,,CUST1089
ORD100936,2025-03-12,2025.0,East,Electronics,4599.96,14.0,online,CUST1070
ORD101531,2024-08-27,2024.0,North,Home & Kitchen,53.22,5.0,Marketplace,CUST1160
ORD101107,2025-06-23,2025.0,,electronics ,1448.68,7.0,Retail,CUST1218
